,model,pass1,win_rate,count,SE(A),SE_x(A),SE_pred(A)
38,qwen2.5-coder-14b-instruct,0.4142,0.19375759371825085,2.0,0.006966180589103329,0.005853859581506888,0.0037762415176998414
29,qwen1.5-32b-chat,0.3961,0.17849411854092107,2.0,0.0069167158391826395,0.006050698967887925,0.003351119216023208
41,qwen2.5-coder-7b-instruct,0.35346666666528,0.15952502532745433,3.0,0.006760591427113694,0.005151810555608285,0.004377721375725758
24,mistralai_mixtral_8x22b_instruct_v0.1,0.3315,0.14421645390059978,2.0,0.006657443202912062,0.005689600161698535,0.0034568772034887212
35,qwen2-7b-instruct,0.32813333333197997,0.14763710570598587,3.0,0.006640208564321209,0.0051496637215676586,0.004192055979165196
19,mistralai_mathstral_7b_v0.1,0.32739999999822,0.1423176224229862,3.0,0.006636403242711907,0.00522703051461469,0.004089009659949949
42,qwen3-0.6b,0.3238,0.13999327760879288,4.0,0.006617455099961011,0.005260771046149034,0.00401434926233381
11,google_gemma_3_1b_it,0.3205333333325,0.13902913542627446,3.0,0.006599874476916306,0.0056578862170391835,0.003398038649881625
18,llama-3.2-3B-instruct,0.3091,0.1323955623099152,10.0,0.006535398840162703,0.006514156737444994,0.0005264978632435273
40,qwen2.5-coder-3b-instruct,0.29946666666499994,0.13100094562474002,3.0,0.006477443665853896,0.004911839302551663,0.00422269003245793
16,llama-3.1-8B-instruct,0.286971428571,0.12211332320129517,7.0,0.006397168557337214,0.0063756944591657205,0.0005237229366253006
28,qwen1.5-14b-chat,0.2855,0.11865489868275107,2.0,0.006387327297078176,0.005510712295157497,0.0032295510523910284
20,mistralai_ministral_8b_instruct_2410,0.28513333333146,0.11991396149771238,3.0,0.006384862027557847,0.004954214457362437,0.004027681991097498
25,mistralai_mixtral_8x7b_instruct_v0.1,0.2274,0.09094273049633021,2.0,0.0059277186168036015,0.005017753282097476,0.0031559467676119
6,deepseek_v2_lite_chat,0.2199,0.0879212867273449,2.0,0.005857371253386625,0.004923291378742477,0.003173326330524486
37,qwen2.5-coder-1.5b-instruct,0.19873333333043997,0.08054829449308809,3.0,0.005643374798005396,0.0041727836699173215,0.0037994151595783497
7,google_codegemma_1.1_7b_it,0.18145,0.07030879179321106,4.0,0.005450245820144262,0.004109462191090217,0.0035801536279886094
31,qwen1.5-7b-chat,0.17559999999705997,0.06801801755973345,3.0,0.005380792506649787,0.004068528972520475,0.003521363372243768
17,llama-3.2-1B-instruct,0.12431666666689999,0.04601752364068838,12.0,0.004666091149039651,0.004649063938049819,0.0003982601047944534
14,google_gemma_7b_it,0.11279999999837999,0.042459003713888416,3.0,0.004473838620217441,0.0036572164278425054,0.0025768197452806047
23,mistralai_mistral_7b_instruct_v0.3,0.11139999999728,0.04048079027189497,3.0,0.004449495252225493,0.0033243557771917053,0.0029574764016352412
22,mistralai_mistral_7b_instruct_v0.2,0.09399999999794,0.03360492401094119,3.0,0.004127081293076919,0.0031988748021773935,0.002607680962015868
33,qwen2-1.5b-instruct,0.08979999999686,0.03395286389564735,3.0,0.004043166086062356,0.002825375648556943,0.002892134928392212
9,google_gemma_2b_it,0.06046666666504,0.022859236743418027,3.0,0.0033707699087140003,0.0026097851763331468,0.0021333333332800002
36,qwen2.5-coder-0.5b-instruct,0.05225,0.01947406028365649,4.0,0.0031470601360634974,0.0019928591269831393,0.00243567239176372
21,mistralai_mistral_7b_instruct_v0.1,0.0487333333313,0.01731826409898184,3.0,0.00304494320320496,0.002120930403773168,0.0021847959477019055
32,qwen2-0.5b-instruct,0.0392,0.01393889817625883,4.0,0.0027445713690847973,0.0016889854943130803,0.002163330765278394
27,qwen1.5-1.8b-chat,0.0328666666649,0.011532698411886016,3.0,0.002521366648753741,0.0016975671480285817,0.001864284193834668
26,qwen1.5-0.5b-chat,0.00435,0.0014499924012118086,4.0,0.000930706989336601,0.0005086408359540157,0.0007794228634059948
