,model_a,model_b,total,accA,accB,sum(A!=B),sum(A-B),SE_signtest,pvalue,SE_pred(A-B),SE_x(A-B),SE(A-B),"corr(A,B)",benchmark_id
0,Claude-3.5-Sonnet-20240620,DeepSeek-V3 copy,880.0,0.48034090909090915,0.5453409090909092,175.04000000000002,-57.2,0.015034395825946569,9.687504605972184e-06,0.006901012023040444,0.01317603713357907,0.014873867065682791,0.6652365225029815,lcb_codegen_v5
1,Claude-3.5-Sonnet-20240620,GPT-4O-2024-05-13,880.0,0.48034090909090915,0.4343181818181819,157.32,40.500000000000014,0.014253098836613777,0.002317473463870318,0.006328025360148115,0.01267675034908534,0.014168412203620877,0.6929233779011582,lcb_codegen_v5
2,Claude-3.5-Sonnet-20240620,Gemini-Flash-2.0-Thinking,880.0,0.48034090909090915,0.5114772727272727,181.56,-27.39999999999999,0.015311841147910428,0.05298888865344443,0.008197585816759742,0.012889933750505149,0.015275824210678524,0.6698954407168944,lcb_codegen_v5
3,Claude-3.5-Sonnet-20240620,Gemini-Pro-1.5-002,880.0,0.48034090909090915,0.4209090909090909,156.54000000000002,52.3,0.014217721162033046,3.80768626674405e-05,0.005868523333488799,0.012794148362459441,0.014075858710442007,0.6891024979897468,lcb_codegen_v5
4,Claude-3.5-Sonnet-20240620,MetaStone-L1-7B,880.0,0.48034090909090915,0.5409090909090909,233.76,-53.30000000000001,0.01737410441237854,0.0006266921997496673,0.009892892306187213,0.014135820834593619,0.017253716957500758,0.5796073494075749,lcb_codegen_v5
5,Claude-3.5-Sonnet-20240620,O1-Preview-2024-09-12,880.0,0.48034090909090915,0.5556818181818182,188.7,-66.3,0.015610013474086337,1.6860965470030647e-06,0.0038013019735631203,0.014925559853526756,0.01540202044004047,0.5949167048331464,lcb_codegen_v5
6,Codestral-Latest,GPT-4O-2024-05-13,880.0,0.3532954545454545,0.4343181818181819,146.89999999999998,-71.3,0.013772989796477899,1.980365676693408e-09,0.007153677607062337,0.011448156110861482,0.013499458568566382,0.7318274394166574,lcb_codegen_v5
7,Codestral-Latest,Gemini-Flash-1.5-002,880.0,0.3532954545454545,0.36124999999999996,148.92000000000002,-7.0,0.013867361645542546,0.5651719099883442,0.006004474915283139,0.012497123542067388,0.013864768870556746,0.6789600327571219,lcb_codegen_v5
8,Codestral-Latest,Gemini-Pro-1.5-002,880.0,0.3532954545454545,0.4209090909090909,145.28000000000003,-59.500000000000014,0.013696835612108512,4.2905018827335674e-07,0.006750612154672339,0.011697757775692543,0.013505861743760936,0.7221227963167969,lcb_codegen_v5
9,Codestral-Latest,Mistral-Large,880.0,0.3532954545454545,0.3729545454545455,131.51999999999998,-17.299999999999997,0.013032064715301318,0.16188152458394647,0.007766444829473535,0.010444034842948091,0.01301520376674795,0.7654733647237131,lcb_codegen_v5
10,DeepCoder-14B-Preview,DeepSeek-R1-Preview,880.0,0.7329545454545454,0.7788636363636364,148.6,-40.4,0.013852454506973432,0.001268752139779757,0.006527912098338669,0.012119480549527821,0.013765734457486078,0.6195135925091849,lcb_codegen_v5
11,DeepCoder-14B-Preview,Kimi-k1.6-IOI,880.0,0.7329545454545454,0.8014772727272726,156.1,-60.29999999999999,0.01419772563557771,7.532489029546564e-07,0.006520984879728895,0.012398246986516084,0.014008560673399255,0.5901264973399291,lcb_codegen_v5
