,model,pass1,win_rate,count,SE(A),SE_x(A),SE_pred(A)
26,O4-Mini (High),0.8729857819905213,0.22653287914691944,1.0,0.010251880254450023,0.010251880254450025,0.0
22,O3 (High),0.8473933649289099,0.20744964454976303,1.0,0.011071411885601328,0.011071411885601326,0.0
28,O4-Mini (Medium),0.8445497630331753,0.19979413507109006,1.0,0.011155321378839648,0.011155321378839646,0.0
7,DeepSeek-R1-0528,0.8436018957345972,0.1988644845971564,10.0,0.01118299899782676,0.009724504696696046,0.0055220897302860695
17,Gemini-2.5-Pro-06-05,0.842654028436019,0.19598933649289102,1.0,0.01121053231913023,0.011210532319130231,0.0
16,Gemini-2.5-Pro-05-06,0.8274881516587678,0.18505776066350713,1.0,0.011632260685159648,0.011632260685159648,0.0
15,Gemini-2.5-Pro-03-25,0.8151658767772512,0.17923133886255926,1.0,0.011950548585049434,0.011950548585049434,0.0
29,OpenReasoning-Nemotron-32B,0.8095734597156399,0.17751673578199054,10.0,0.012088311421509705,0.010383941763199421,0.006188782310106322
9,EXAONE-4.0-32B,0.8087677725118484,0.17479043246445497,4.0,0.012107827661110716,0.010759709204108328,0.0055523101961421715
31,Qwen3-235B-A22B,0.8037914691943128,0.17012440758293837,1.0,0.012226563546482367,0.012226563546482369,0.0
32,XBai-o4-medium,0.8009478672985783,0.16720971563981044,1.0,0.012293040498974176,0.012293040498974178,0.0
21,Grok-3-Mini (High),0.781042654028436,0.1773548578199052,1.0,0.012731832204965848,0.01273183220496585,0.0
23,O3-Mini-2025-01-31 (High),0.7772511848341233,0.16123074644549762,1.0,0.012810384580028134,0.012810384580028134,0.0
27,O4-Mini (Low),0.7744075829383886,0.1571460308056872,1.0,0.01286828934030812,0.012868289340308117,0.0
14,Gemini-2.5-Flash-05-20,0.762085308056872,0.14681131516587678,1.0,0.01310950204572821,0.01310950204572821,0.0
25,O3-Mini-2025-01-31 (Med),0.7535545023696683,0.147031990521327,1.0,0.013267574924860838,0.01326757492486084,0.0
13,Gemini-2.5-Flash-04-17,0.7507109004739336,0.14420616113744075,1.0,0.01331869812687537,0.01331869812687537,0.0
30,QwQ-32B_temp,0.7345971563981043,0.13155065165876775,1.0,0.013594122447877593,0.013594122447877595,0.0
24,O3-Mini-2025-01-31 (Low),0.7061611374407583,0.12321682464454976,1.0,0.014024270952290313,0.014024270952290313,0.0
4,Claude-Opus-4 (Thinking),0.704265402843602,0.11557464454976304,1.0,0.014050539960316008,0.01405053996031601,0.0
6,Claude-Sonnet-4 (Thinking),0.6853080568720379,0.10839751184834123,1.0,0.014297480110006379,0.01429748011000638,0.0
2,Claude-3.7-Sonnet,0.6350710900473934,0.0897497037914692,1.0,0.014821394828969945,0.014821394828969945,0.0
3,Claude-Opus-4,0.623696682464455,0.08621741706161137,1.0,0.014915214750049133,0.014915214750049133,0.0
5,Claude-Sonnet-4,0.5943127962085308,0.07754591232227488,1.0,0.015117395161393179,0.01511739516139318,0.0
20,Gemini-Flash-2.0-Thinking-12-19,0.5649289099526066,0.07432612559241707,1.0,0.015263382339074889,0.01526338233907489,0.0
19,Gemini-Flash-2.0-Thinking-01-21,0.557345971563981,0.06899585308056873,1.0,0.01529214522983028,0.015292145229830276,0.0
8,DeepSeek-V3,0.4955450236966824,0.05510530213270142,10.0,0.015393115750188717,0.01450110150300033,0.005163919799763502
1,Claude-3.5-Sonnet-20241022,0.48739336492891,0.04731590639810426,10.0,0.015388833052037842,0.014685592015223162,0.004598866150031546
18,Gemini-Flash-2.0-Exp,0.41800947867298577,0.03043542654028436,1.0,0.015185349462745676,0.015185349462745678,0.0
11,GPT-4O-2024-08-06,0.3830331753554503,0.024921949052132703,10.0,0.014966590342371596,0.013888319528301373,0.005577939328835829
10,GPT-4-Turbo-2024-04-09,0.373175355450237,0.02281398104265403,10.0,0.014890294225377776,0.013840513520921178,0.005491907464216483
12,GPT-4O-mini-2024-07-18,0.3551658767772512,0.019600414691943128,10.0,0.014733753258127142,0.01399988595934146,0.004592023322763725
0,Claude-3-Haiku,0.2253080568720379,0.006922097156398104,10.0,0.012862537409360138,0.01235192476863458,0.0035881503754971946
