,model,pass1,win_rate,count,SE(A),SE_x(A),SE_pred(A)
42,qwen2.5-coder-14b-instruct,0.804756425011533,0.24833237597918598,11.0,0.01486571497087186,0.011865251756139493,0.008955740190438329
30,qwen1.5-32b-chat,0.7905638665147678,0.2427061119130621,11.0,0.015260174004754936,0.012145020866105168,0.00923966334978003
25,mistralai_mixtral_8x22b_instruct_v0.1,0.7680603503431787,0.24865930748530124,11.0,0.01582888672066362,0.011414673735908614,0.010966260908730882
17,llama-3.1-8B-instruct,0.7341772151898734,0.21810042927334328,15.0,0.016567682090552333,0.016567682090552333,0.0
36,qwen2-7b-instruct,0.7259728082530239,0.21400628835789448,12.0,0.016727159834608762,0.012751159269917704,0.010826163374240225
29,qwen1.5-14b-chat,0.7181946042710267,0.20684500475730414,11.0,0.016871780660440754,0.01405068985830647,0.009339973081315936
26,mistralai_mixtral_8x7b_instruct_v0.1,0.7098836465932489,0.2088344767823065,11.0,0.01701942527521485,0.0131963251047194,0.010747922609936044
45,qwen2.5-coder-7b-instruct,0.7092123769364276,0.20693537468580508,12.0,0.017031045588421598,0.012608028731910904,0.011449634288054964
47,qwen3-1.7b,0.7075821506201125,0.20930262115819365,11.0,0.017059078726875766,0.014234910656334152,0.009401036411796826
21,mistralai_ministral_8b_instruct_2410,0.6924519456178622,0.20108884864884244,12.0,0.017306789503210525,0.012454697433648706,0.012016882904676333
14,google_gemma_3_4b_it,0.6850589635403658,0.19714782506452214,13.0,0.01741982558772743,0.014799775112479343,0.009187871359944066
1,deepseek_r1_distill_llama_8b,0.6322081575255978,0.1823087125302665,12.0,0.018084074751321223,0.012301826576700318,0.013255143246610483
39,qwen2-math-7b-instruct,0.6185909730208158,0.18571113480878207,11.0,0.018216396576839565,0.013070501019184317,0.01268854236514951
32,qwen1.5-7b-chat,0.6150961087682137,0.17108341838249622,12.0,0.01824789781339701,0.013985216238638234,0.011721753340124028
19,llama-3.2-3B-instruct,0.6033755274261603,0.1643248335517057,18.0,0.01834631302437673,0.01834631302437673,0.0
24,mistralai_mistral_7b_instruct_v0.3,0.597163619316315,0.16549162289705938,12.0,0.018394001310789176,0.014414131003763703,0.01142681546309609
20,mistralai_mathstral_7b_v0.1,0.5764181903433192,0.1591648451611914,12.0,0.018531163556647596,0.01266045460560234,0.013532069758270772
6,deepseek_v2_lite_chat,0.5715381664758087,0.15827212351424336,11.0,0.018558543501631268,0.013551727094407173,0.01267952008794697
44,qwen2.5-coder-3b-instruct,0.5529983378092826,0.15242042576438206,11.0,0.01864582833965294,0.012701487197272177,0.01365060941677461
5,deepseek_r1_distill_qwen_7b,0.5437177684007032,0.15535241345382916,12.0,0.01867965027388142,0.012563085116456462,0.01382382822199366
7,google_codegemma_1.1_7b_it,0.5288326300990155,0.14177185825174218,13.0,0.018720262097470575,0.01439368369295096,0.011969548142902934
23,mistralai_mistral_7b_instruct_v0.2,0.5229723394288327,0.14247067190421595,12.0,0.018731663199466217,0.014353750067038165,0.012035159543239918
22,mistralai_mistral_7b_instruct_v0.1,0.48968588842081573,0.13130773502790802,12.0,0.01874747499556481,0.013073103168948374,0.013437328314935224
15,google_gemma_7b_it,0.4812470698537271,0.1313629469523959,12.0,0.018738271629050084,0.01466431361277435,0.011665364542536347
46,qwen3-0.6b,0.47187060478199716,0.128595135427673,12.0,0.018721766821482418,0.014116848998153075,0.012297118657689869
34,qwen2-1.5b-instruct,0.3924050632866386,0.10436747901315205,11.0,0.018312159986374987,0.012319711645358075,0.013548428260939417
12,google_gemma_3_1b_it,0.35372714486427564,0.09388351042352691,12.0,0.017931117294827135,0.013597600870122479,0.011688892933793733
37,qwen2-math-1.5b-instruct,0.3427950389911393,0.10693307783600259,11.0,0.01780052782266314,0.010549593700967004,0.014337533383044719
41,qwen2.5-coder-1.5b-instruct,0.3390870732563995,0.09750695093268157,11.0,0.01775386608346804,0.009375047559077613,0.015076745145247686
10,google_gemma_2b_it,0.3257149554610408,0.09275870237318813,12.0,0.017575424091533655,0.015447645134646077,0.008382469313472436
18,llama-3.2-1B-instruct,0.31926863572433195,0.08666061668450126,21.0,0.017483613946618598,0.017483613946618598,0.0
28,qwen1.5-1.8b-chat,0.3050867323001406,0.08289577433698472,12.0,0.017268004854818983,0.010650462553395131,0.013592337512907043
2,deepseek_r1_distill_qwen_1.5b,0.2648851382997187,0.07337356304808787,12.0,0.016548993952946265,0.009103138720456764,0.013820349716659592
33,qwen2-0.5b-instruct,0.22265498213909984,0.07075632387240029,13.0,0.015602288999893518,0.008705824437764034,0.012947588304198928
40,qwen2.5-coder-0.5b-instruct,0.19678856071181433,0.06816804354731597,12.0,0.014910083198670003,0.005718039189348244,0.013770062048529015
27,qwen1.5-0.5b-chat,0.19667135489507734,0.06233946953308081,12.0,0.014906729856659574,0.007823719027283385,0.012688578155236697
