,model,pass1,win_rate,count,SE(A),SE_x(A),SE_pred(A)
7,google_codegemma_1.1_7b_it,0.07453323375126214,0.059951446513952934,13.0,0.011573155313834665,0.005795490772396881,0.01001749522711152
33,qwen2-7b-instruct,0.07131509267067962,0.055157590396265395,11.0,0.011340215424748888,0.006607404435891981,0.009216435997730772
4,deepseek_r1_distill_qwen_32b,0.06640776699029127,0.049012026538926785,10.0,0.010971965641849732,0.007749702695030995,0.007766990291262136
22,mistralai_mistral_7b_instruct_v0.3,0.06619593997805825,0.05329598045774449,11.0,0.010955695199211165,0.006210837840071983,0.009025117762242692
44,qwen3-1.7b,0.06618122977126213,0.05051704380256281,12.0,0.010954564114836746,0.007753802389786225,0.007738282977910179
29,qwen1.5-7b-chat,0.06569579287708739,0.052899562902823466,12.0,0.0109171509917815,0.005739046967732393,0.009286954596611172
17,llama-3.2-3B-instruct,0.06407766990291262,0.050743893377621356,17.0,0.010791197610523627,0.010791197610523627,0.0
6,deepseek_v2_lite_chat,0.06407766989825242,0.052136840428581244,11.0,0.010791197610158086,0.005568544714341066,0.00924344392669019
36,qwen2-math-7b-instruct,0.06148867314038835,0.046096823664765633,6.0,0.010585556767102943,0.008135171243219016,0.006772961015173587
3,deepseek_r1_distill_qwen_14b,0.060194174755339815,0.044840769702580635,11.0,0.01048075778043563,0.007250782344993527,0.007567855643291048
19,mistralai_ministral_8b_instruct_2410,0.05631067960776699,0.04409993837855383,11.0,0.010157955127322423,0.005234735647515244,0.008705262492844722
20,mistralai_mistral_7b_instruct_v0.1,0.05525154456776699,0.044852308556498646,11.0,0.010067617162051654,0.005250673552387434,0.0085899559118715
0,deepseek_r1_distill_llama_70b,0.054757281553398054,0.03981555661184021,10.0,0.01002510650940006,0.0070429100116069,0.007134436144028674
21,mistralai_mistral_7b_instruct_v0.2,0.05320388349514564,0.04332159062637541,10.0,0.009889999879861056,0.005701671074243511,0.008081029921042645
41,qwen2.5-coder-3b-instruct,0.05161812297436893,0.03917909569055659,12.0,0.009749651958435489,0.004917086290973555,0.008418905850390826
10,google_gemma_2b_it,0.051082897684271836,0.040991037580191715,13.0,0.009701709913191015,0.007620385560490833,0.00600440664422153
18,mistralai_mathstral_7b_v0.1,0.050661959395728165,0.03980694050650056,11.0,0.009663797447114755,0.004620239113961757,0.008487777779176333
30,qwen2-0.5b-instruct,0.04899178490990292,0.04026452081513425,13.0,0.009511524937842178,0.004754177236122569,0.008238137256123353
25,qwen1.5-1.8b-chat,0.04307149161145632,0.034967392796053674,11.0,0.008946045199000741,0.004310895439427335,0.007838871424694296
16,llama-3.2-1B-instruct,0.04271844660194175,0.03472696532178398,12.0,0.008910948967352183,0.008910948967352185,0.0
12,google_gemma_3_1b_it,0.042233009707184466,0.03146460206550898,12.0,0.00886242012556689,0.005531818436866025,0.006923978283010584
5,deepseek_r1_distill_qwen_7b,0.04165931156058252,0.029499594439385962,11.0,0.008804656019025437,0.006195543742421264,0.006255973573242264
34,qwen2-math-1.5b-instruct,0.04029126213592233,0.029493896913597287,4.0,0.008665059435021761,0.006396417224224906,0.005845434261549658
24,qwen1.5-0.5b-chat,0.03913368184932039,0.032633842226100926,13.0,0.008544826038465838,0.004273804445074453,0.0073992329057075675
1,deepseek_r1_distill_llama_8b,0.03543689320252427,0.025737836809236546,12.0,0.0081468464090693,0.004733865285663838,0.006630356390885197
43,qwen3-0.6b,0.026587005225436892,0.019362876044135682,13.0,0.007088913315681164,0.00402587747712857,0.005834809554423402
2,deepseek_r1_distill_qwen_1.5b,0.02249190938407767,0.0156902160442934,12.0,0.0065338585510937705,0.003820564465045132,0.0053004334477602475
38,qwen2.5-coder-1.5b-instruct,0.01800529567378641,0.013313154371756335,11.0,0.00585937221221966,0.0028342614299879535,0.005128275038237961
