,model_a,model_b,total,accA,accB,sum(A!=B),sum(A-B),SE_signtest,pvalue,SE_pred(A-B),SE_x(A-B),SE(A-B),"corr(A,B)",benchmark_id
0,deepseek_r1_distill_llama_70b,deepseek_r1_distill_qwen_14b,711.0,0.8863884982047819,0.8525550867341771,85.72222221988335,24.0555555556,0.013021982571159578,0.016508822028535212,0.010472718191824977,0.007634410140947379,0.01296001714989537,0.7234410636959626,ap_cot
1,deepseek_r1_distill_llama_70b,deepseek_r1_distill_qwen_32b,711.0,0.8863884982047819,0.8718549773419129,73.9629629606037,10.333333333499997,0.012095882227040937,0.241644723140752,0.010180651648351113,0.006509041387289258,0.012083595812775216,0.7830508733528393,ap_cot
2,deepseek_r1_distill_llama_70b,google_gemma_2_27b_it,711.0,0.8863884982047819,0.8308016877637131,106.69999999926,39.522222223600004,0.014528226732570414,0.0001282207294683596,0.009875714821684615,0.010449583101186235,0.014377883370922094,0.5609870236938818,ap_cot
3,deepseek_r1_distill_llama_70b,google_gemma_2_9b_it,711.0,0.8863884982047819,0.808602906704782,117.32407407232591,55.30555555649999,0.015234351331445725,3.681441540970094e-07,0.010306783613162842,0.010832621500560483,0.014952440503909968,0.5532514109170683,ap_cot
4,deepseek_r1_distill_llama_70b,google_gemma_3_12b_it,711.0,0.8863884982047819,0.8518092315565401,105.63636363516464,24.585858586899988,0.014455633229768002,0.01874091540825797,0.009490459470198323,0.010826576518185667,0.014397346285326556,0.4952987452404111,ap_cot
5,deepseek_r1_distill_llama_70b,google_gemma_3_27b_it,711.0,0.8863884982047819,0.8864978902953587,91.05555555480001,-0.07777777640000494,0.013420961282925694,1.0,0.009003969981756088,0.009952422292825162,0.01342096065589524,0.5106271418968201,ap_cot
6,deepseek_r1_distill_llama_70b,llama-3.1-70B-instruct,711.0,0.8863884982047819,0.8874824191279888,79.22222222159999,-0.7777777764000078,0.012518546575495787,1.0,0.006793894395587999,0.0105145291969803,0.012518479352243757,0.5413222004292723,ap_cot
7,deepseek_r1_distill_llama_70b,qwen1.5-32b-chat,711.0,0.8863884982047819,0.7905638665147678,133.28282828087072,68.13131313159998,0.016237437754901194,4.962954006694654e-09,0.011468582295805805,0.010918392429324682,0.015834761542770547,0.5214729649854247,ap_cot
8,deepseek_r1_distill_llama_70b,qwen1.5-72b-chat,711.0,0.8863884982047819,0.8154399124880449,121.03703703536296,50.444444444599995,0.015473534982842282,9.814991011939296e-06,0.010914624216124115,0.010640559839480567,0.015243048759246617,0.5255435242659938,ap_cot
9,deepseek_r1_distill_llama_70b,qwen2-72b-instruct,711.0,0.8863884982047819,0.8895139865613222,83.5555555543,-2.2222222215000045,0.012856361182090081,0.8264047244491923,0.009363433148020458,0.00880899558278032,0.01285582683046452,0.5962521120863173,ap_cot
10,deepseek_r1_distill_llama_70b,qwen2-math-72b-instruct,711.0,0.8863884982047819,0.8051258009081573,132.83950617083826,57.7777777779,0.016210410976455408,4.6385411141544367e-07,0.011517753256546316,0.010992314756460465,0.015921357473022896,0.48072123309454656,ap_cot
11,deepseek_r1_distill_llama_70b,qwen2.5-coder-14b-instruct,711.0,0.8863884982047819,0.804756425011533,132.06060605911313,58.0404040404,0.016162816498698135,4.6385411141544367e-07,0.01124109796314552,0.011202764260102907,0.015870230322351138,0.4776708574085835,ap_cot
12,deepseek_r1_distill_llama_70b,qwen2.5-coder-32b-instruct,711.0,0.8863884982047819,0.8640412564464136,105.09876543112345,15.888888890199993,0.014418802943442199,0.17156469715424197,0.009920656507367795,0.010429768113013781,0.014394425602587203,0.47981623083047553,ap_cot
13,deepseek_r1_distill_llama_70b,qwen3-14b,711.0,0.8863884982047819,0.9028257256111112,84.01010100920101,-11.686868685900002,0.012891283303200897,0.2298644069691203,0.008641100741169245,0.00954654700642085,0.012876536093407985,0.5212436538177916,ap_cot
14,deepseek_r1_distill_llama_70b,qwen3-32b,711.0,0.8863884982047819,0.9253292417855135,79.66666666528383,-27.686868685900002,0.012553612600918602,0.0014660719473423367,0.008663774222319018,0.00896657464241208,0.012468377785151794,0.5162020443106247,ap_cot
15,deepseek_r1_distill_llama_70b,qwen3-4b,711.0,0.8863884982047819,0.8331415420030941,121.69696969608889,37.85858585940001,0.015515660972123308,0.0009830284971268928,0.009627282378610017,0.012002645225430424,0.015386619459941252,0.42093223202873575,ap_cot
16,deepseek_r1_distill_llama_70b,qwen3-8b,711.0,0.8863884982047819,0.8684311469130802,98.98989898879798,12.767676768399994,0.013993483492554838,0.2664055944111921,0.00963407251632856,0.010126632593020192,0.013977268721888987,0.5125762956136626,ap_cot
17,deepseek_r1_distill_llama_8b,deepseek_r1_distill_qwen_7b,711.0,0.6322081575255978,0.5437177684007032,260.70833333179996,62.9166666678,0.02270951482610144,0.00014497125753872172,0.019151946355379965,0.011743576291043861,0.02246572129496223,0.5540462174122731,ap_cot
18,deepseek_r1_distill_llama_8b,deepseek_v2_lite_chat,711.0,0.6322081575255978,0.5715381664758087,256.6363636329409,43.13636363639996,0.022531468383273988,0.010252807453529638,0.018343092764002863,0.012884914210533992,0.022416290200691885,0.5067549042006456,ap_cot
19,deepseek_r1_distill_llama_8b,google_gemma_3_4b_it,711.0,0.6322081575255978,0.6850589635403658,213.76923076772306,-37.576923076499995,0.020563782251477904,0.013449713099605078,0.016128105983501097,0.012602570202551486,0.020468037969607212,0.5809583299949642,ap_cot
20,deepseek_r1_distill_llama_8b,llama-3.2-3B-instruct,711.0,0.6322081575255978,0.6033755274261603,236.3333333333,20.500000000700027,0.021621851959867593,0.2160780940813849,0.013255143246610483,0.017048062425366425,0.021594796941563354,0.437066203621673,ap_cot
21,deepseek_r1_distill_llama_8b,mistralai_mathstral_7b_v0.1,711.0,0.6322081575255978,0.5764181903433192,243.4722222207944,39.66666666659998,0.02194598657030235,0.014611525447050912,0.018942432114986446,0.010882689292473153,0.0218460216210499,0.6202028700908718,ap_cot
22,deepseek_r1_distill_llama_8b,mistralai_ministral_8b_instruct_2410,711.0,0.6322081575255978,0.6924519456178622,216.37499999808335,-42.833333333600024,0.02068873513824262,0.0033415572682082883,0.01789145877878229,0.010139770411033254,0.020565000394391714,0.6645523599910107,ap_cot
23,deepseek_r1_distill_llama_8b,mistralai_mistral_7b_instruct_v0.3,711.0,0.6322081575255978,0.597163619316315,240.76388888649444,24.916666666799983,0.021823583974458948,0.13747392374380168,0.0175005981073738,0.012971914670251165,0.021783973566089656,0.5380988861529179,ap_cot
