,model_a,model_b,sum,diff,total,accA,accB,"corr(A,B)",std_signtest,std(E(A-B)),E(std(A-B)),std(A-B),pvalue,benchmark_id
222,Gemini-Flash-2.0-Thinking,Mistral-Large,180.04,121.9,880.0,0.5114772727272727,0.3729545454545455,0.7334563906654376,0.015247611925199552,0.011099433173293453,0.009353453200655868,0.014514975147938309,2.1538220250242422e-20,lcb_codegen_v5
223,Gemini-Flash-2.0-Thinking,O1-2024-12-17 (High),305.3,-281.90000000000003,880.0,0.5114772727272727,0.8318181818181818,0.4310799307344119,0.019855495523389458,0.014995948907469128,0.007262955082397633,0.016662202740464722,1.4133082519212573e-72,lcb_codegen_v5
224,Gemini-Flash-2.0-Thinking,O1-2024-12-17 (Low),248.3,-217.90000000000003,880.0,0.5114772727272727,0.759090909090909,0.5492724623946573,0.017906293044025398,0.014078760738109165,0.007262955082397633,0.015841780848435245,1.936106966298042e-51,lcb_codegen_v5
225,Gemini-Flash-2.0-Thinking,O1-2024-12-17 (Med),259.9,-238.9,880.0,0.5114772727272727,0.7829545454545455,0.5328741091253404,0.018319789011380223,0.014110785081326354,0.007262955082397633,0.015870248017605396,7.059122535182414e-61,lcb_codegen_v5
226,Gemini-Flash-2.0-Thinking,O1-Mini-2024-09-12,237.1,-151.9,880.0,0.5114772727272727,0.6840909090909091,0.5397237687197144,0.01749778616457399,0.014817675876591914,0.007262955082397633,0.01650194033781057,9.410976177684003e-25,lcb_codegen_v5
227,Gemini-Flash-2.0-Thinking,O1-Preview-2024-09-12,182.3,-38.89999999999999,880.0,0.5114772727272727,0.5556818181818182,0.6504522203707394,0.01534301332370013,0.013432685481046588,0.007262955082397633,0.015270479879874285,0.0037224493040708237,lcb_codegen_v5
228,Gemini-Flash-2.0-Thinking,QwQ-32B-Preview,176.5,-76.89999999999999,880.0,0.5114772727272727,0.5988636363636364,0.6720899886198647,0.015096966199530024,0.012903107039635688,0.007262955082397633,0.014806778441147203,3.6170003167404e-09,lcb_codegen_v5
229,Gemini-Flash-2.0-Thinking,QwQ-Max-Preview,269.5,-253.89999999999998,880.0,0.5114772727272727,0.8,0.517855139911703,0.018655062681115914,0.014165586552919081,0.007262955082397633,0.01591899365277741,4.048413677330456e-68,lcb_codegen_v5
230,Gemini-Pro-1.5-002,AzeroGPT-64b,207.07999999999998,176.5,880.0,0.4209090909090909,0.2203409090909091,0.688088481071027,0.016352584651772587,0.011637035886403807,0.00928833913041793,0.014889387093601367,3.1767425940939665e-39,lcb_codegen_v5
231,Gemini-Pro-1.5-002,Claude-3.5-Sonnet-20240620,156.54000000000002,-52.3,880.0,0.4209090909090909,0.48034090909090915,0.6891024979897469,0.014217721162033046,0.012794148362459441,0.005868523333488799,0.014075858710442006,3.80768626674405e-05,lcb_codegen_v5
232,Gemini-Pro-1.5-002,Codestral-Latest,145.28000000000003,59.500000000000014,880.0,0.4209090909090909,0.3532954545454545,0.7221227963167969,0.013696835612108512,0.011697757775692543,0.006750612154672338,0.01350586174376094,1.0503378526382537e-06,lcb_codegen_v5
233,Gemini-Pro-1.5-002,DeepCoder-14B-Preview,333.8,-274.59999999999997,880.0,0.4209090909090909,0.7329545454545454,0.37437171433650457,0.0207615844392896,0.017332146532881183,0.004470980812024091,0.017899524375210443,5.75850757784232e-59,lcb_codegen_v5
234,Gemini-Pro-1.5-002,DeepSeek-R1-Lite-Preview,243.3,-184.7,880.0,0.4209090909090909,0.6307954545454545,0.6211796708412834,0.017725087277874387,0.013177114591679258,0.009512252863830657,0.01625174770625304,4.937827968409691e-36,lcb_codegen_v5
235,Gemini-Pro-1.5-002,DeepSeek-R1-Preview,331.12,-315.0,880.0,0.4209090909090909,0.7788636363636364,0.4807499139824449,0.020678071588716852,0.014811327113911223,0.007912225084331459,0.016792221909574852,1.5381862703572027e-84,lcb_codegen_v5
236,Gemini-Pro-1.5-002,DeepSeek-V3 copy,204.72000000000003,-109.50000000000001,880.0,0.4209090909090909,0.5453409090909092,0.6171517861670397,0.01625913602047266,0.013914062350045518,0.007291346903653775,0.01570875140647326,4.817291008448097e-15,lcb_codegen_v5
