,model_a,model_b,sum,diff,total,accA,accB,"corr(A,B)",std_signtest,std(E(A-B)),E(std(A-B)),std(A-B),pvalue,benchmark_id
0,Claude-3-Haiku,Claude-3.5-Sonnet-20241022,80.03999999999999,-73.4,454.0,0.2022026431718062,0.36387665198237884,0.6809385169042984,0.019705964093696075,0.0162030012550627,0.008259177647247875,0.01818656826012985,1.4128410298528223e-19,lcb_codegen_v6_080124
1,Claude-3-Haiku,Claude-3.7-Sonnet,142.2,-137.2,454.0,0.2022026431718062,0.5044052863436124,0.489940123624594,0.02626600032733717,0.021509100687689346,0.005108992733367049,0.022107537609212736,3.642568859329073e-39,lcb_codegen_v6_080124
2,Claude-3-Haiku,Claude-Opus-4,128.0,-121.19999999999999,454.0,0.2022026431718062,0.46916299559471364,0.5175156197519402,0.02492006277309419,0.020926780050030517,0.005108992733367049,0.021541400372583782,2.0549580818052442e-33,lcb_codegen_v6_080124
3,Claude-3-Haiku,Claude-Opus-4 (Thinking),165.2,-165.2,454.0,0.2022026431718062,0.566079295154185,0.457911369683941,0.028310606190413444,0.021994202973731142,0.005108992733367049,0.02257978678374269,4.276423536147513e-50,lcb_codegen_v6_080124
4,Claude-3-Haiku,Claude-Sonnet-4,130.4,-122.20000000000002,454.0,0.2022026431718062,0.4713656387665198,0.5070823611060762,0.02515260338963911,0.021141735408499736,0.005108992733367049,0.021750282362135186,1.7228568300637562e-32,lcb_codegen_v6_080124
5,Claude-3-Haiku,Claude-Sonnet-4 (Thinking),164.2,-162.2,454.0,0.2022026431718062,0.5594713656387665,0.45262539658603645,0.028224790272495765,0.02212215030519706,0.005108992733367049,0.022704434387919192,1.4112197669286793e-47,lcb_codegen_v6_080124
6,Claude-3-Haiku,DeepSeek-R1-0528,242.73999999999998,-239.9,454.0,0.2022026431718062,0.7306167400881057,0.3485568388640212,0.034317435093184835,0.020561819492438477,0.011826778641990133,0.02372047878703668,6.876656300484035e-71,lcb_codegen_v6_080124
7,Claude-3-Haiku,DeepSeek-V3,105.96000000000001,-31.699999999999996,454.0,0.2022026431718062,0.2720264317180617,0.4041977750546607,0.022673320233405764,0.02066457160705016,0.008735917187247552,0.0224352572707636,0.0032209898687985275,lcb_codegen_v6_080124
8,Claude-3-Haiku,GPT-4-Turbo-2024-04-09,62.599999999999994,-38.5,454.0,0.2022026431718062,0.28700440528634363,0.7228492355603596,0.01742734840956166,0.014186994034572449,0.00930600448206062,0.016966806392398268,1.2143807700186297e-06,lcb_codegen_v6_080124
9,Claude-3-Haiku,GPT-4O-2024-08-06,69.7,-42.3,454.0,0.2022026431718062,0.2953744493392071,0.6820766280769051,0.018389102612107314,0.015296691992783834,0.009222212077294416,0.01786163434629351,1.6837633430122172e-07,lcb_codegen_v6_080124
10,Claude-3-Haiku,GPT-4O-mini-2024-07-18,55.1,-32.9,454.0,0.2022026431718062,0.2746696035242291,0.7379162147374199,0.016350082431626112,0.01396653586637858,0.007790634001686077,0.01599243890890525,8.699371704778969e-06,lcb_codegen_v6_080124
11,Claude-3-Haiku,Gemini-2.5-Flash-04-17,187.2,-183.2,454.0,0.2022026431718062,0.6057268722466961,0.39864705591960437,0.030136795377069727,0.02287934152956944,0.005108992733367049,0.023442825673887488,1.7923176131710322e-52,lcb_codegen_v6_080124
12,Claude-3-Haiku,Gemini-2.5-Flash-05-20,193.6,-189.20000000000002,454.0,0.2022026431718062,0.6189427312775331,0.38456945978107265,0.030647624900310286,0.023035559408777197,0.005108992733367049,0.023595313179207877,2.982586676022177e-54,lcb_codegen_v6_080124
13,Claude-3-Haiku,Gemini-2.5-Pro-03-25,224.2,-216.2,454.0,0.2022026431718062,0.6784140969162996,0.311303439324327,0.03298085812201726,0.023709188453642956,0.005108992733367049,0.02425340025398405,7.714243821313192e-60,lcb_codegen_v6_080124
