,model_a,model_b,sum,diff,total,accA,accB,"corr(A,B)",std_signtest,std(E(A-B)),E(std(A-B)),std(A-B),pvalue,benchmark_id
11,codegen-16b,incoder-1b,4688.0,1490.0,18340.0,0.30763358778625954,0.22639040348964012,0.3601440477300636,0.0037333135809430075,0.003684798006172058,0.0,0.003684798006172058,1.1658281518507896e-106,safim
12,codegen-16b,incoder-6b,4567.0,635.0,18340.0,0.30763358778625954,0.27300981461286805,0.3979697761212175,0.0036848191229821056,0.003675938837671348,0.0,0.0036759388376713486,5.639154601545129e-21,safim
13,codegen-16b,mixtral-8x7b,4342.0,-2106.0,18340.0,0.30763358778625954,0.4224645583424209,0.5119616511831564,0.0035929037098223707,0.0034914143084021445,0.0,0.003491414308402144,1.5152344782924256e-233,safim
14,codegen-16b,phi-1.5,2955.0,1175.0,18340.0,0.30763358778625954,0.2435659760087241,0.6063134159187765,0.002964008271521676,0.0029260102416897834,0.0,0.0029260102416897834,2.729313284714103e-106,safim
15,codegen-16b,phi-2,2741.0,345.0,18340.0,0.30763358778625954,0.28882224645583426,0.6437455657455027,0.002854665237231935,0.002851283714477012,0.0,0.002851283714477012,4.734444218889116e-11,safim
16,codegen-16b,starcoderbase-16b,4846.0,-3482.0,18340.0,0.30763358778625954,0.4974918211559433,0.5087750139096748,0.003795704314930668,0.0035273123453561446,0.0,0.003527312345356145,0.0,safim
17,codegen-16b,wizardcoder-15b,4706.0,-3050.0,18340.0,0.30763358778625954,0.47393675027262816,0.5063610721591314,0.0037404739119176653,0.0035331492884096882,0.0,0.0035331492884096882,0.0,safim
18,codegen-16b,wizardcoder-1b,3543.0,-725.0,18340.0,0.30763358778625954,0.347164667393675,0.5644082862700259,0.003245534610563387,0.0032323810681799577,0.0,0.003232381068179958,2.88639058940254e-34,safim
19,codegen-16b,wizardcoder-33b,6305.0,-4967.0,18248.0,0.3088009644892591,0.5809951775537046,0.4067917011277504,0.004351382624091476,0.0038567313585826505,0.0,0.0038567313585826505,0.0,safim
20,codegen-16b,wizardcoder-3b,4035.0,-1875.0,18340.0,0.30763358778625954,0.4098691384950927,0.5403915621930603,0.0034635577891291703,0.00338028472548341,0.0,0.0033802847254834102,9.500522466221303e-199,safim
21,codegen-2b,codegen-16b,2518.0,-460.0,18340.0,0.28255179934569247,0.30763358778625954,0.6714521691066367,0.0027360783621143683,0.002729802729811479,0.0,0.002729802729811479,4.6234568093290995e-20,safim
22,codegen-2b,codegen-350m,2917.0,1285.0,18340.0,0.28255179934569247,0.21248636859323883,0.5861436660176788,0.002944888684054695,0.002899085042582802,0.0,0.002899085042582802,3.084306152156161e-129,safim
23,codegen-2b,codegen-6b,2403.0,-143.0,18340.0,0.28255179934569247,0.29034896401308613,0.6796306046397317,0.002672868261456084,0.00267224808265341,0.0,0.00267224808265341,0.003761541019146779,safim
24,codegen-2b,codellama-13b,5537.0,-3869.0,18340.0,0.28255179934569247,0.4935114503816794,0.4337377694647415,0.004057307562112462,0.0037463498962762823,0.0,0.003746349896276282,0.0,safim
25,codegen-2b,codellama-34b,4977.0,-3309.0,18340.0,0.28255179934569247,0.4629770992366412,0.4733247406772506,0.0038466660903941703,0.0036085802643947796,0.0,0.003608580264394779,0.0,safim
